t_s	status	BIG	BIG_MID	MID	LITTLE	skin	soc	cap_cpu2	cap_cpu7	cd_big	cd_cpu2	cd_cpu0	mem_avail_kb
5194	1	62.000004	61.000004	64.0	59.000004	40.423332	49.215004	2092000	2208000	1462000	585000	999000	3087944
5199	1	61.000004	62.000004	64.0	59.000004	40.481007	49.239002	2092000	2208000	1462000	585000	999000	3143984
5204	1	60.000004	60.000004	62.000004	58.000004	40.53637	49.278004	2092000	2208000	1462000	585000	999000	3090660
5210	1	60.000004	60.000004	63.000004	58.000004	40.548134	49.149002	2188000	2208000	1462000	647000	999000	3102124
5215	1	61.000004	60.000004	63.000004	58.000004	40.555195	49.008003	2188000	2208000	1462000	647000	999000	3097400
5220	1	54.000004	53.000004	54.000004	55.000004	40.481613	48.966003	2284000	2208000	1462000	740000	999000	3077584
5225	1	52.000004	50.000004	51.000004	52.000004	40.465057	48.443	2284000	2208000	1462000	740000	999000	4845744
5231	1	50.000004	49.000004	51.000004	50.000004	40.48536	46.899002	2400000	2208000	1462000	833000	999000	7563632
5236	1	47.000004	46.000004	47.000004	48.000004	40.463936	45.996002	2400000	2208000	1462000	833000	999000	7554404
5242	1	46.000004	44.000004	45.000004	46.000004	40.44337	44.608	2534000	2342000	1655000	963000	999000	7551184
5247	1	46.000004	44.000004	45.000004	46.000004	40.361683	43.766003	2688000	2457000	1816000	1198000	999000	7553020
5252	1	45.000004	44.000004	45.000004	45.000004	40.397953	43.329002	2841000	2592000	2008000	1345000	999000	7539468
5258	1	45.000004	43.000004	44.000004	45.000004	40.419712	42.97	2841000	2592000	2008000	1345000	999000	7548776
5263	1	44.000004	44.000004	44.000004	44.000004	40.355183	42.492	2937000	2707000	2303000	1561000	999000	7542404
5269	1	44.000004	43.000004	44.000004	44.000004	40.280697	42.113003	3052000	2707000	2396000	1853000	999000	7536204
5274	1	44.000004	42.000004	43.000004	44.000004	40.12198	41.902	3052000	2937000	2770000	1853000	999000	7534684
5279	1	44.000004	43.000004	43.000004	44.000004	39.969604	41.635002	3052000	2937000	2770000	1853000	999000	7539736
5285	1	44.000004	42.000004	43.000004	44.000004	39.851006	41.502003	3052000	3168000	3277000	1853000	999000	7541308
5290	1	44.000004	42.000004	43.000004	44.000004	39.737152	41.362003	3052000	3168000	3424000	1853000	999000	7575396
5296	1	43.000004	42.000004	43.000004	44.000004	39.6479	41.275	3052000	3398000	3798000	1853000	999000	7572756
5301	1	43.000004	42.000004	43.000004	43.000004	39.562225	41.129	3052000	3398000	3798000	1853000	999000	7541756
5306	1	43.000004	42.000004	42.000004	43.000004	39.45583	41.019	3052000	3398000	3798000	1853000	999000	7543688
5312	1	43.000004	42.000004	43.000004	43.000004	39.35369	40.935	3052000	3782000	5471000	1853000	999000	7586696
5317	1	43.000004	43.000004	43.000004	43.000004	39.297337	40.888	3052000	3782000	5471000	1853000	999000	7582324
5322	1	43.000004	41.000004	42.000004	43.000004	39.243244	40.785004	3052000	3782000	5471000	1853000	999000	7556332
5328	1	43.000004	41.000004	42.000004	43.000004	39.205864	40.676003	3052000	3782000	5471000	1853000	999000	7561776
5333	1	43.000004	41.000004	42.000004	43.000004	39.104923	40.585003	3052000	3782000	5471000	1853000	999000	7561316
5339	1	43.000004	42.000004	42.000004	43.000004	39.00802	40.483	3052000	3782000	5471000	1853000	999000	7551860
5344	1	43.000004	41.000004	42.000004	43.000004	38.937397	40.445004	3052000	3782000	5471000	1853000	999000	7541324
5349	1	43.000004	41.000004	42.000004	43.000004	38.895027	40.366	3052000	3782000	5471000	1853000	999000	7523776
5355	1	43.000004	42.000004	43.000004	43.000004	38.880722	40.362003	3052000	3782000	5471000	1853000	999000	7493664
5360	1	42.000004	41.000004	42.000004	43.000004	38.84933	40.279003	3052000	3782000	5471000	1853000	999000	7570804
5365	1	42.000004	41.000004	42.000004	43.000004	38.832428	40.208	3052000	3782000	5471000	1853000	999000	7606872
5371	1	42.000004	41.000004	42.000004	43.000004	38.78366	40.135002	3052000	3782000	5471000	1853000	999000	7583284
5376	1	42.000004	42.000004	42.000004	42.000004	38.74029	40.069	3052000	3782000	5471000	1853000	999000	7579988
5381	1	42.000004	41.000004	42.000004	43.000004	38.72675	40.006	3052000	3782000	5471000	1853000	999000	7578388
5387	1	42.000004	41.000004	41.000004	42.000004	38.683094	39.946003	3052000	3782000	5471000	1853000	999000	7568832
5392	1	42.000004	42.000004	42.000004	43.000004	38.64119	39.895	3052000	3782000	5471000	1853000	999000	7541556
5397	1	42.000004	41.000004	41.000004	42.000004	38.609135	39.852	3052000	3782000	5471000	1853000	999000	7538124
5403	1	42.000004	41.000004	42.000004	42.000004	38.57836	39.785004	3052000	3782000	5471000	1853000	999000	7568052
5408	1	42.000004	41.000004	42.000004	42.000004	38.578453	39.786003	3052000	3782000	5471000	1853000	999000	7563352
5413	1	42.000004	41.000004	41.000004	42.000004	38.578545	39.736	3052000	3782000	5471000	1853000	999000	7558716
5419	1	42.000004	42.000004	41.000004	42.000004	38.458412	39.653004	3052000	3782000	5471000	1853000	999000	7559856
5424	1	42.000004	40.0	41.000004	42.000004	38.392883	39.648003	3052000	3782000	5471000	1853000	999000	7580104
5430	1	42.000004	40.0	41.000004	42.000004	38.369785	39.61	3052000	3782000	5471000	1853000	999000	7577188
5435	1	42.000004	40.0	41.000004	42.000004	38.347507	39.525	3052000	3782000	5471000	1853000	999000	7576120
5440	1	42.000004	41.000004	41.000004	42.000004	38.334137	39.473003	3052000	3782000	5471000	1853000	999000	7557828
5446	1	42.000004	40.0	41.000004	42.000004	38.253883	39.453003	3052000	3782000	5471000	1853000	999000	7552488
5451	1	42.000004	40.0	41.000004	42.000004	38.18168	39.386	3052000	3782000	5471000	1853000	999000	7607072
5456	1	41.000004	41.000004	41.000004	42.000004	38.14919	39.353	3052000	3782000	5471000	1853000	999000	7608516
5462	1	42.000004	41.000004	41.000004	42.000004	38.136566	39.299004	3052000	3782000	5471000	1853000	999000	7586872
5467	1	42.000004	41.000004	41.000004	42.000004	38.13372	39.282	3052000	3782000	5471000	1853000	999000	7579084
5473	1	42.000004	40.0	41.000004	42.000004	38.17613	39.216003	3052000	3782000	5471000	1853000	999000	7577032
5478	1	42.000004	40.0	41.000004	41.000004	38.12711	39.168003	3052000	3782000	5471000	1853000	999000	7570276
5483	1	41.000004	40.0	41.000004	42.000004	38.05633	39.092003	3052000	3782000	5471000	1853000	999000	7571220
5489	1	41.000004	40.0	41.000004	41.000004	38.016605	39.035004	3052000	3782000	5471000	1853000	999000	7569652
5494	1	41.000004	40.0	41.000004	42.000004	37.969254	39.026	3052000	3782000	5471000	1853000	999000	7544040
5499	1	41.000004	40.0	41.000004	42.000004	37.923706	38.976	3052000	3782000	5471000	1853000	999000	7577388
5505	1	41.000004	41.000004	41.000004	41.000004	37.890213	38.929	3052000	3782000	5471000	1853000	999000	7573064
5510	1	42.000004	40.0	41.000004	42.000004	37.851955	38.893	3052000	3782000	5471000	1853000	999000	7612232
5516	1	41.000004	40.0	41.000004	41.000004	37.82399	38.906002	3052000	3782000	5471000	1853000	999000	7613220
5521	1	41.000004	40.0	41.000004	41.000004	37.80541	38.865	3052000	3782000	5471000	1853000	999000	7612028
5526	1	41.000004	41.000004	41.000004	41.000004	37.76982	38.806004	3052000	3782000	5471000	1853000	999000	7614692
5532	1	41.000004	40.0	41.000004	41.000004	37.73566	38.778004	3052000	3782000	5471000	1853000	999000	7582860
5537	1	41.000004	40.0	41.000004	41.000004	37.657417	38.748	3052000	3782000	5471000	1853000	999000	7583512
5542	1	41.000004	40.0	40.0	41.000004	37.582302	38.735	3052000	3782000	5471000	1853000	999000	7550812
5548	1	41.000004	40.0	40.0	41.000004	37.524117	38.715	3052000	3782000	5471000	1853000	999000	7543024
5553	1	41.000004	41.000004	40.0	41.000004	37.489204	38.659	3052000	3782000	5471000	1853000	999000	7549800
5558	1	41.000004	40.0	41.000004	42.000004	37.43158	38.689003	3052000	3782000	5471000	1853000	999000	7519068
5564	1	41.000004	40.0	40.0	41.000004	37.37626	38.856003	3052000	3782000	5471000	1853000	999000	7490104
5569	1	41.000004	40.0	40.0	41.000004	37.344666	38.793003	3052000	3782000	5471000	1853000	999000	7537068
5575	1	41.000004	39.0	40.0	41.000004	37.325706	38.682003	3052000	3782000	5471000	1853000	999000	7533208
5580	1	41.000004	40.0	40.0	41.000004	37.29202	38.613003	3052000	3782000	5471000	1853000	999000	7586172
5585	1	41.000004	39.0	40.0	41.000004	37.259678	38.636	3052000	3782000	5471000	1853000	999000	7564940
5591	1	41.000004	39.0	40.0	41.000004	37.22666	38.595	3052000	3782000	5471000	1853000	999000	7561884
5596	1	40.0	39.0	40.0	41.000004	37.1954	38.475002	3052000	3782000	5471000	1853000	999000	7565544
5601	1	41.000004	41.000004	40.0	41.000004	37.184406	38.405003	3052000	3782000	5471000	1853000	999000	7535312
5607	1	41.000004	39.0	40.0	41.000004	37.15138	38.378002	3052000	3782000	5471000	1853000	999000	7528760
5612	1	40.0	39.0	40.0	41.000004	37.14434	38.329002	3052000	3782000	5471000	1853000	999000	7538128
5618	1	40.0	39.0	41.000004	41.000004	37.14458	38.260002	3052000	3782000	5471000	1853000	999000	7535904
5623	1	40.0	39.0	40.0	41.000004	37.11105	38.219	3052000	3782000	5471000	1853000	999000	7526144
5628	0	41.000004	39.0	40.0	41.000004	37.07886	38.212	3052000	3782000	5471000	1853000	999000	7561612
5634	0	41.000004	39.0	40.0	41.000004	37.03623	38.238003	3052000	3782000	5471000	1853000	999000	7526864
5639	0	52.000004	46.000004	51.000004	44.000004	36.9953	38.343002	3052000	3782000	5471000	1853000	999000	7497192
5644	0	43.000004	42.000004	44.000004	45.000004	36.895035	39.009003	3052000	3782000	5471000	1853000	999000	7408848
5649	0	55.000004	50.000004	46.000004	46.000004	36.820812	39.286003	3052000	3782000	5471000	1853000	999000	7228820
5655	0	60.000004	51.000004	49.000004	49.000004	36.771217	39.929	3052000	3782000	5471000	1853000	999000	7047184
5660	0	49.000004	48.000004	49.000004	48.000004	36.61945	41.182003	3052000	3782000	5471000	1853000	999000	6996152
5665	0	50.000004	48.000004	48.000004	48.000004	36.52839	42.49	3052000	3782000	5471000	1853000	999000	6915260
5670	0	48.000004	48.000004	62.000004	48.000004	36.449047	43.216003	3052000	3782000	5471000	1853000	999000	6912492
5675	0	60.000004	57.000004	59.000004	53.000004	36.40019	43.549004	3052000	3782000	5471000	1853000	999000	6457192
5681	0	66.0	56.000004	55.000004	54.000004	36.370876	44.096	3052000	3782000	5471000	1853000	999000	5572028
5686	0	65.0	56.000004	55.000004	54.000004	36.441963	44.893	3052000	3782000	5471000	1853000	999000	4904160
5692	0	66.0	56.000004	55.000004	54.000004	36.68718	45.273003	3052000	3782000	5471000	1853000	999000	4430428
5697	0	58.000004	57.000004	57.000004	54.000004	36.85611	45.376003	3052000	3782000	5471000	1853000	999000	4021984
5702	0	59.000004	56.000004	58.000004	54.000004	37.135323	45.392002	3052000	3782000	5471000	1853000	999000	3693292
5708	0	59.000004	56.000004	58.000004	54.000004	37.242035	45.338	3052000	3782000	5471000	1853000	999000	3353720
5713	0	61.000004	59.000004	60.000004	54.000004	37.490643	45.358	3052000	3782000	5471000	1853000	999000	2959136
5718	0	62.000004	59.000004	58.000004	55.000004	37.54658	45.539	3052000	3782000	5471000	1853000	999000	2662240
5723	0	71.0	62.000004	60.000004	58.000004	37.678375	46.206	3052000	3782000	5471000	1853000	999000	2122784
5728	0	63.000004	56.000004	56.000004	55.000004	37.77848	46.56	3052000	3398000	3798000	1853000	999000	1572900
5734	0	85.00001	83.00001	89.00001	72.0	37.874588	47.596	3052000	3398000	3798000	1853000	999000	1718212
5739	0	84.00001	84.00001	89.00001	76.0	37.933693	49.803	3052000	3398000	3798000	1853000	999000	2508036
5745	0	84.00001	84.00001	90.00001	77.0	38.150158	53.977	3052000	3168000	3424000	1853000	999000	3081696
5750	0	84.00001	84.00001	89.00001	78.0	38.25876	55.618004	2937000	3168000	3277000	1561000	867000	3061832
5755	0	84.00001	84.00001	90.00001	77.0	38.778973	56.918003	2841000	2937000	2770000	1345000	609000	3059992
5760	1	84.00001	83.00001	88.00001	77.0	39.219463	57.418003	2688000	2707000	2396000	1198000	489000	2990824
5766	1	81.00001	81.00001	86.00001	75.0	39.483757	58.001003	2688000	2707000	2396000	1198000	489000	2974584
5771	1	80.0	79.0	83.00001	74.0	39.99421	58.025	2534000	2707000	2303000	963000	403000	3036960
5777	1	76.0	75.0	78.0	71.0	40.616825	57.587	2400000	2592000	2008000	833000	369000	3102260
5782	1	73.0	72.0	75.0	68.0	40.920517	56.738003	2284000	2457000	1816000	740000	318000	3149444
5788	1	70.0	70.0	73.0	66.0	41.114548	55.689003	2284000	2457000	1816000	740000	318000	3140528
5793	1	67.0	66.0	69.0	64.0	41.300816	54.393	2188000	2342000	1655000	647000	318000	3111992
5799	1	65.0	64.0	67.0	62.000004	41.368034	53.214	2092000	2208000	1462000	585000	318000	3113016
5805	1	62.000004	62.000004	64.0	61.000004	41.432568	52.151	1939000	2208000	1462000	535000	318000	3088324
5810	1	62.000004	62.000004	63.000004	60.000004	41.344807	51.416004	1785000	2208000	1462000	388000	369000	3097252
5816	1	60.000004	60.000004	62.000004	59.000004	41.159298	50.398003	1785000	2208000	1462000	388000	369000	3099508
5821	1	59.000004	60.000004	62.000004	59.000004	41.047993	49.919003	1670000	2208000	1462000	334000	403000	3132032
5827	1	61.000004	60.000004	62.000004	58.000004	40.79042	49.469	1785000	2208000	1462000	388000	403000	3126840
5832	1	60.000004	60.000004	62.000004	60.000004	40.642597	49.385002	1785000	2208000	1462000	388000	489000	3088648
5837	1	60.000004	60.000004	62.000004	59.000004	40.588673	49.345	1785000	2208000	1462000	388000	489000	3079720
5843	1	60.000004	60.000004	62.000004	60.000004	40.470387	49.225002	1785000	2208000	1462000	388000	489000	3104208
5848	1	60.000004	60.000004	62.000004	59.000004	40.41431	49.122	1785000	2208000	1462000	388000	489000	3116292
5853	1	60.000004	60.000004	62.000004	59.000004	40.360477	49.010002	1785000	2208000	1462000	388000	609000	3077608
5859	1	61.000004	61.000004	62.000004	59.000004	40.345924	48.958004	1785000	2208000	1462000	388000	609000	3077332
5864	1	60.000004	61.000004	62.000004	59.000004	40.33719	48.913002	1785000	2208000	1462000	388000	609000	3077368
5869	1	60.000004	60.000004	62.000004	59.000004	40.289852	48.892002	1785000	2208000	1462000	388000	609000	3070952
5875	1	60.000004	60.000004	62.000004	59.000004	40.257774	48.898003	1785000	2208000	1462000	388000	609000	3128096
5880	1	61.000004	61.000004	63.000004	60.000004	40.2572	48.889004	1785000	2208000	1462000	388000	867000	3122420
5886	1	60.000004	60.000004	62.000004	59.000004	40.256855	48.870003	1785000	2208000	1462000	388000	867000	3115100
5891	1	61.000004	60.000004	62.000004	58.000004	40.274555	48.846	1785000	2208000	1462000	388000	867000	3099744
5897	1	61.000004	60.000004	62.000004	58.000004	40.28661	48.915	1785000	2208000	1462000	388000	867000	3099572
5902	1	60.000004	60.000004	62.000004	59.000004	40.287987	48.889004	1785000	2208000	1462000	388000	999000	3109252
5908	1	61.000004	60.000004	62.000004	59.000004	40.279472	48.865	1785000	2208000	1462000	388000	999000	3114856
5913	1	60.000004	60.000004	62.000004	58.000004	40.271294	48.850002	1785000	2208000	1462000	388000	999000	3123300
5919	1	61.000004	61.000004	62.000004	59.000004	40.27955	48.853	1785000	2208000	1462000	388000	999000	3117980
5924	1	61.000004	60.000004	62.000004	58.000004	40.28747	48.868004	1785000	2208000	1462000	388000	999000	3117104
5930	1	61.000004	60.000004	62.000004	58.000004	40.301105	48.876003	1785000	2208000	1462000	388000	999000	3109748
5935	1	60.000004	59.000004	62.000004	58.000004	40.309288	48.819004	1785000	2208000	1462000	388000	999000	3113720
5940	1	61.000004	60.000004	62.000004	58.000004	40.31328	48.788002	1785000	2208000	1462000	388000	999000	3102084
5946	1	60.000004	60.000004	62.000004	58.000004	40.317112	48.79	1785000	2208000	1462000	388000	999000	3111188
5951	1	60.000004	60.000004	62.000004	58.000004	40.314934	48.798004	1785000	2208000	1462000	388000	999000	3100216
5957	1	60.000004	60.000004	61.000004	58.000004	40.32978	48.798004	1785000	2208000	1462000	388000	999000	3093724
5962	1	60.000004	59.000004	61.000004	58.000004	40.34403	48.772003	1785000	2208000	1462000	388000	999000	3088220
5968	1	60.000004	60.000004	62.000004	58.000004	40.36171	48.759003	1785000	2208000	1462000	388000	999000	3091892
5973	1	60.000004	60.000004	62.000004	58.000004	40.378677	48.772003	1785000	2208000	1462000	388000	999000	3089644
5979	1	60.000004	60.000004	62.000004	58.000004	40.38359	48.782	1785000	2208000	1462000	388000	999000	3149508
5984	1	60.000004	61.000004	62.000004	60.000004	40.388306	48.835003	1785000	2208000	1462000	388000	999000	3124768
5989	1	60.000004	60.000004	62.000004	59.000004	40.355507	48.908	1785000	2208000	1462000	388000	999000	3119136
5995	1	60.000004	60.000004	62.000004	59.000004	40.363117	48.888	1785000	2208000	1462000	388000	999000	3117436
6000	1	60.000004	60.000004	62.000004	58.000004	40.385826	48.862003	1785000	2208000	1462000	388000	999000	3126880
6006	1	61.000004	60.000004	62.000004	59.000004	40.399452	48.856003	1785000	2208000	1462000	388000	999000	3095824
6011	1	60.000004	60.000004	62.000004	59.000004	40.428703	48.863003	1785000	2208000	1462000	388000	999000	3068152
6016	1	53.000004	52.000004	53.000004	53.000004	40.45679	48.760002	1785000	2208000	1462000	388000	999000	3236852
